row ID,row m/z,row retention time,20220513_PMA_DBGI_01_04_001.mzML Peak area,20220513_PMA_DBGI_01_04_002.mzML Peak area,20220513_PMA_DBGI_01_04_004.mzML Peak area,20220513_PMA_DBGI_01_04_007.mzML Peak area,20220513_PMA_DBGI_01_04_012.mzML Peak area,20220513_PMA_DBGI_01_04_013.mzML Peak area,20220513_PMA_DBGI_01_04_016.mzML Peak area,20220513_PMA_DBGI_01_04_018.mzML Peak area,20220513_PMA_DBGI_01_04_019.mzML Peak area,20220513_PMA_DBGI_01_04_021.mzML Peak area,20220513_PMA_DBGI_01_04_023.mzML Peak area,20220513_PMA_DBGI_01_04_024.mzML Peak area,20220513_PMA_DBGI_01_04_025.mzML Peak area,20220513_PMA_DBGI_01_04_026.mzML Peak area,20220513_PMA_DBGI_01_04_027.mzML Peak area,20220513_PMA_DBGI_01_04_028.mzML Peak area,20220513_PMA_DBGI_01_04_029.mzML Peak area,20220513_PMA_DBGI_01_04_035.mzML Peak area,20220513_PMA_DBGI_01_04_036.mzML Peak area,20220513_PMA_DBGI_01_04_037.mzML Peak area,20220513_PMA_DBGI_01_04_038.mzML Peak area,20220513_PMA_DBGI_01_04_040.mzML Peak area,20220513_PMA_DBGI_01_04_044.mzML Peak area,20220513_PMA_DBGI_01_04_045.mzML Peak area,20220513_PMA_DBGI_01_04_048.mzML Peak area,20220513_PMA_DBGI_01_04_049.mzML Peak area,20220513_PMA_DBGI_01_04_053.mzML Peak area,20220513_PMA_DBGI_01_04_054.mzML Peak area,20220513_PMA_DBGI_01_04_056.mzML Peak area,20220513_PMA_DBGI_01_04_059.mzML Peak area,20220513_PMA_DBGI_01_04_060.mzML Peak area,20220513_PMA_DBGI_01_04_062.mzML Peak area,20220513_PMA_DBGI_01_04_074.mzML Peak area,20220513_PMA_DBGI_01_04_076.mzML Peak area,20220513_PMA_DBGI_01_04_077.mzML Peak area,20220513_PMA_DBGI_01_04_078.mzML Peak area,20220513_PMA_DBGI_01_04_079.mzML Peak area,20220513_PMA_DBGI_01_04_087.mzML Peak area,20220513_PMA_DBGI_01_11_001.mzML Peak area,20220513_PMA_DBGI_01_11_002.mzML Peak area,20220513_PMA_DBGI_01_11_003.mzML Peak area,20220513_PMA_DBGI_01_11_004.mzML Peak area,20220513_PMA_DBGI_01_11_005.mzML Peak area,20220513_PMA_DBGI_01_11_006.mzML Peak area,20220513_PMA_DBGI_01_11_007.mzML Peak area,20220513_PMA_DBGI_01_11_008.mzML Peak area,20220513_PMA_DBGI_01_11_009.mzML Peak area,20220513_PMA_DBGI_01_11_010.mzML Peak area,20220513_PMA_DBGI_01_11_011.mzML Peak area,20220513_PMA_DBGI_01_11_012.mzML Peak area,20220513_PMA_DBGI_01_11_013.mzML Peak area,20220513_PMA_DBGI_01_11_014.mzML Peak area,20220513_PMA_DBGI_01_11_015.mzML Peak area,20220513_PMA_DBGI_01_11_016.mzML Peak area,20220513_PMA_DBGI_01_11_017.mzML Peak area,20220513_PMA_DBGI_01_11_018.mzML Peak area,20220513_PMA_DBGI_01_11_019.mzML Peak area,20220513_PMA_DBGI_01_11_020.mzML Peak area,20220513_PMA_DBGI_01_11_021.mzML Peak area,20220513_PMA_DBGI_01_11_022.mzML Peak area,20220513_PMA_DBGI_01_11_023.mzML Peak area,20220513_PMA_DBGI_01_11_024.mzML Peak area,20220513_PMA_DBGI_01_11_025.mzML Peak area,20220513_PMA_DBGI_01_11_026.mzML Peak area,20220513_PMA_DBGI_01_11_027.mzML Peak area,20220513_PMA_DBGI_01_11_028.mzML Peak area,20220513_PMA_DBGI_01_11_029.mzML Peak area,20220513_PMA_DBGI_01_11_030.mzML Peak area,20220513_PMA_DBGI_01_11_031.mzML Peak area,20220513_PMA_DBGI_01_11_032.mzML Peak area,20220513_PMA_DBGI_01_11_033.mzML Peak area,20220513_PMA_DBGI_01_11_034.mzML Peak area,20220513_PMA_DBGI_01_11_035.mzML Peak area,20220513_PMA_DBGI_01_11_036.mzML Peak area,20220513_PMA_DBGI_01_11_037.mzML Peak area,20220513_PMA_DBGI_01_11_038.mzML Peak area,20220513_PMA_DBGI_01_11_039.mzML Peak area,20220513_PMA_DBGI_01_11_040.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01_20220514021041.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02_20220514022633.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03_20220514024225.mzML Peak area,
938,179.1290774345398,10.6976353125,0,2083252.9664737748,0,3997159.275608447,0,0,4176742.983530617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857397.7251109458,0,0,0,3241291.9251262555,0,3198452.640909337,1211080.0110356675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680842.210579699,0,0,0,0,0,0,0,0,0,3101333.2419394148,0,1617804.3557024824,2797070.8325700173,3860350.1951971552,0,0,0,3384396.329997263,0,0,3873730.7466093753,0,0,0,0,0,0,0,3681876.326446904,0,4221900.091052771,0,0,0,0,0,0,0,
940,132.05570254118547,11.624669217391302,0,1674503.8563768726,1611341.2701824782,0,0,1619576.3226450512,0,0,0,1800507.042044052,1649953.7763937253,0,1886790.311327816,2053966.4919777855,1281298.7302630916,3799223.8528340673,0,1506588.4062299784,0,0,0,0,0,0,0,0,0,0,0,1587999.7127690683,0,0,0,0,0,0,0,0,1742916.1235831059,1869027.5983312284,0,0,0,0,0,0,0,1903029.5005068649,0,0,0,2405761.3290225305,0,0,1550683.739877186,0,0,0,3224050.7245987835,2120564.611555351,0,0,0,0,1762875.5826815716,0,0,0,0,0,0,1748156.7027205923,0,0,0,0,0,0,2057851.0980261788,0,3129263.0439431104,0,0,1734139.9193831552,
941,813.5116850200452,10.152080999999999,0,1646542.9896815838,0,0,2.3883670053080656E7,0,5337145.180284329,0,0,0,9453226.738848764,2.0937762033767033E7,8743610.27250739,4313689.191575714,6572388.621153777,0,4348983.220976245,0,0,3496859.4008193673,0,4524518.940669325,0,5447650.868960697,0,0,0,0,0,3007389.7988625374,0,8115280.773054265,0,4056955.9109044005,0,0,0,2979884.509003141,3076732.5555618526,2708381.665554361,0,1.6785635620254386E7,1.046231935873704E7,5609849.686739881,2082555.2899837769,3267388.3462461825,0,0,0,5076757.5987900365,0,0,3835651.3428243175,5993028.605171258,2823707.5551516097,0,8436528.2612081,0,8222018.294816337,0,1.0592501495671783E7,0,3668718.5635274737,8758430.831023933,9098929.435335048,0,0,0,6339877.638196795,8108607.751074371,0,0,0,0,0,1674819.18616876,1.6969018600327313E7,2364948.108221252,0,0,0,0,0,0,
943,659.226513671875,9.49537244,0,1105005.2188983543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807732.5129082685,0,0,0,0,0,0,0,3753188.8414848954,0,0,0,0,0,0,0,0,0,0,0,0,0,2017029.1807662842,1825904.9989867285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
944,138.054931640625,0.9692452466666667,0,2711004.204184733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128021.4406949133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584751.126498951,0,0,0,0,0,0,0,0,
947,397.3829574584961,10.25618511111111,0,2634828.109814941,0,5114549.007204418,0,4161602.5228059404,0,0,3009737.4800756336,4196829.418016303,0,0,0,0,3917039.866222525,0,0,0,4409032.301525638,0,0,0,0,0,0,0,0,0,0,0,0,4402183.5316574285,0,0,0,0,0,0,0,0,0,4648156.627550731,0,4227297.369680604,4680110.172536298,3411695.8122750698,0,3583146.230842566,0,0,0,0,0,3536593.101333746,0,0,0,0,1746959.8283596712,0,0,0,0,1715112.866904415,0,4264690.197318803,0,0,0,0,3085605.8740067957,0,0,0,0,0,0,0,0,0,0,0,0,0,
950,391.2843017578125,11.855821500000001,0,1515793.7760187404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049948.3272612286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
957,285.22125244140625,8.942525150000002,0,0,3.5262048293079436E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.019497802238392E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
958,147.04398727416992,2.5174870749999996,0,0,1.0253850291722175E8,0,0,0,0,0,0,0,0,0,0,4250067.699209097,7279862.556248429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0271926938547486E8,0,0,0,0,0,0,0,0,0,942498.7498462582,0,0,0,0,0,0,0,0,0,0,0,5.633359223530126E8,0,0,0,0,0,0,4.2727577501765436E8,0,0,0,0,0,1.6366001262878612E7,0,0,0,0,0,0,0,0,
959,315.08628336588544,5.9817656,0,0,2.0082187223088837E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023324.09449117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6336168.473200915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
960,333.2060317993164,4.1154832500000005,0,0,4.21158773095281E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.190975224950607E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
961,303.23175048828125,8.9370825,0,0,9.513268471519047E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4892942121930826E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
962,494.23875427246094,5.4738577500000005,0,0,4.734247899797583E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12995292339193E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
963,595.1658150809152,3.138671242857143,0,0,4.349237931076783E7,0,0,2880773.613928137,0,9029970.167720985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2350301371782392E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1583134000429615E7,0,0,4337491.581747392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.511599874116683E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
964,315.1955261230469,4.1154832500000005,0,0,3.2900162664573982E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.752701753388324E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
965,374.1082592010498,2.1298542874999997,0,0,4.6142118582011126E7,0,0,0,0,0,7484457.486531167,0,1.2163974274523307E7,1.855574440171642E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2590908748758473E7,0,0,0,0,0,0,0,0,0,0,0,0,3.293898373995342E7,0,0,0,0,0,0,0,1.0381319966350852E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8579093.911992997,0,0,0,0,0,0,0,0,
966,209.1535154070173,2.8299078428571427,0,0,2.8802363695402708E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0596658922856525E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8741795555574693E7,0,0,1.0410254053236285E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004738162603836E7,6.24391637674179E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8514236.823198356,0,0,0,0,0,0,
967,277.16600494384767,2.2191411899999998,0,0,8.096515853529896E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.932143659098964E8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.301973341519821E7,7.786195650025918E7,1.3505284420883837E8,0,0,0,8.23495254954915E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1104549219686311E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.667520719096511E7,1261021.5266251918,1.3995128647375667E8,0,0,0,0,0,0,0,0,0,
968,388.1240005493164,2.5326081499999997,0,0,3.702096315526176E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.629189953352285E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
969,510.23352813720703,4.952609649999999,0,0,3.664359392497696E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76825311447627E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
970,595.165752064098,3.2518036454545456,0,0,4.103731840114958E7,0,0,3455324.3402569024,0,1.0381278737136241E7,0,0,0,0,0,0,0,0,0,0,0,0,1.9031503689041632E8,0,0,0,1.460920323284005E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3027885571286846E7,0,0,2487257.303070355,0,0,0,0,0,0,0,0,0,0,0,1.3171621961400107E7,0,9.48050376407745E7,0,0,0,1.927948011417219E8,3.0460872935541578E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
971,627.1554463704427,2.7486003666666665,0,0,3.942902921591477E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.017760519069549E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7261907.368943978,0,0,0,0,0,0,
972,495.076961517334,2.797205775,0,0,3.5891149962285236E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227550442040876E7,0,0,0,0,0,0,0,0,0,0,4.605907167571956E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5030574157839358E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
973,481.0977834065755,2.820608466666666,0,0,3.241700209248962E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35578871841977E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1162662306480149E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
974,522.2700805664062,5.4738577500000005,0,0,3.539043885968695E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.492684435899553E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
975,165.0545799255371,2.5699112499999996,0,0,3.005317897044146E7,0,0,3953477.055874456,0,1440320.2432209307,0,0,5570646.734323147,0,0,0,0,0,4931598.735590992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.589055194412225E7,0,0,0,0,0,0,0,0,0,0,0,0,4523705.52150428,0,0,0,0,0,5772855.256495726,0,0,7187514.614893916,0,0,0,0,1732493.2961418598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
976,658.3436431884766,4.1154832500000005,0,0,2.2815645051863678E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1182635760941442E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
977,315.19554138183594,3.0933431000000002,0,0,2.2848169271698743E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0295189934581116E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
978,420.2228567940848,4.811332114285714,0,0,2.1428003039584924E7,4721218.765062023,1.789180860284789E7,0,0,0,0,0,2295578.433384922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641317.10945131,8904993.973255116,8196654.432867808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
979,538.2646331787109,4.952609649999999,0,0,2.203700934259531E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073090055395867E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
980,206.88580074310303,0.55638859225,0,0,2.4448262724732228E7,9516706.866564343,1.4921357988555662E7,0,1.4658969233485084E7,4349045.709752812,3.1261539850068122E7,6878248.422080996,2.221452674236874E7,2.026321712415242E7,4216457.132190303,0,3.744849410588024E7,8914060.622774636,0,7760309.101855839,1.0590897200295124E7,0,0,0,8538599.341082862,1.275680800991212E7,0,1.0789766539746119E7,0,0,0,0,2650868.353976458,2.514099445380686E7,1.1950776376388028E7,0,0,0,0,0,0,0,0,1.6462462311852597E7,1.3758990781511776E7,0,6576431.529637545,0,4.559057254346429E7,1.6577242875794873E7,1.700605181162699E7,6397849.7301868955,1.116148689930863E7,2.6612584528208837E7,1.0207778734817E7,0,9035638.96415632,1.6188741712622665E7,4959860.008382209,0,0,1.252449382723227E7,0,0,6186341.343164761,0,7929092.053759056,0,0,0,3.3144086519885965E7,1.2713335490270838E7,8845182.117983764,0,0,0,0,1.2282486106908225E7,0,0,0,0,0,0,0,0,
981,165.05455695258246,1.9506166333333335,0,0,3.246102339709654E7,0,0,0,0,0,1.1921943335411258E7,1576774.1505538116,0,1.011651639229575E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8522867.466710443,0,0,0,0,0,0,0,0,0,0,0,0,3.916576421815033E7,0,0,0,0,0,0,7089255.377001384,0,0,0,0,0,0,2303968.4944301257,0,0,0,0,0,0,0,0,0,4496223.277986941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
982,455.01165693234174,0.5993179630769229,0,0,2.7749082957105663E7,0,2.4783084441002727E7,8712332.87645853,1.0413194411339732E7,0,7961646.643692412,2539073.5961423414,1.1500266646700261E7,0,1.501001901116606E7,0,2.2168905783904996E7,1.9063824728592E7,0,0,0,0,4420317.2377725,0,1.8178507724514943E7,1.085619691262464E7,0,0,1.1158837720874537E7,8446319.484675629,0,0,0,1.777512232572054E7,7466028.847649151,9758645.925922263,0,0,0,0,0,0,1.349434446152039E7,8082612.07823339,2.404074454729698E7,3667485.6782226167,3231378.544898961,0,0,1.3780641216951916E7,8659933.238637457,1.5743720841486268E7,0,1.2209745683700325E7,1.9787288442261226E7,0,5692166.139773927,0,1.3169427894400569E7,2973273.5115186726,0,2.1216517264168523E7,6353817.160504388,0,1.1293054287800059E7,1.862225124316832E7,7033514.553703772,0,0,0,1.3003166374921082E7,1.686519802058626E7,0,0,0,0,0,1.369496513190861E7,0,0,0,0,0,0,0,0,
983,213.0909652709961,2.9337029,0,0,1.8778665076729536E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282761395360476E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
984,333.2060241699219,3.0933431000000002,0,0,1.6086639626689352E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7806413233930826E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
985,420.2229309082031,4.61570045,0,0,1.6375320548339317E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9554145.779042086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
986,317.2089493695427,7.8494565000000005,0,0,2.434420184413411E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9857474.672424234,2489447.8990565254,8.383654435478453E7,4012770.399216028,0,4317574.698072033,0,3882228.4330065004,0,0,0,0,1.4822130102843173E7,0,4074727.7210699893,0,0,0,0,0,1861794.924856884,3226818.4650573926,0,0,0,0,3367643.189333823,0,8657035.028290896,0,1828891.6289910362,0,0,2.0191298907927316E7,1.164606745296301E7,0,3297545.2284655934,0,0,0,0,0,0,0,0,0,
987,317.2110900878906,8.137889999999999,0,0,2.136885176559748E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.751744939213414E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
988,676.3540496826172,3.0933431000000002,0,0,1.3897553235972967E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4307282404713826E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
989,388.12396240234375,2.7098772999999996,0,0,1.6510735231935775E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5051272372105254E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
990,317.2111053466797,8.5808985,0,0,1.7835072549245488E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9829753629535776E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
991,417.1910705566406,5.4738577500000005,0,0,1.5768169327203542E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.588297762735412E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
992,434.2901306152344,7.20076605,0,0,2.890447839337224E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3923453545956746E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
993,299.20057678222656,7.890625,0,0,1.6740223419943405E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.543503961561863E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
994,315.19549560546875,3.55715885,0,0,1.4466244214297758E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4874927265503135E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
995,406.2952194213867,7.9074456,0,0,3.016935639360753E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69806067196018E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
996,434.1657409667969,2.114463,0,0,1.1474227076402392E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
997,448.3059539794922,8.053616250000001,0,0,2.685581754307673E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.405357265717299E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
